Layer 2
X	Y	Z	Top	Bot	Thick.	
651016.656	3871010.25	341.200012	351.200012	331.200012	20	
651320.719	3871010.25	342.720001	352.220001	333.220001	19	
651624.75	3871010.25	342.170013	350.170013	334.170013	16	
651928.875	3871010.25	330.209991	330.709991	329.709991	1	
646152.031	3870631.75	385.320007	385.820007	384.820007	1	
646456.063	3870631.75	373.970001	374.470001	373.470001	1	
646760.094	3870631.75	362.269989	362.769989	361.769989	1	
647064.156	3870631.75	347.209991	355.209991	339.209991	16	
647368.188	3870631.75	345.209991	354.709991	335.709991	19	
647672.219	3870631.75	340.75	350.25	331.25	19	
647976.25	3870631.75	338.165009	347.76001	328.570007	19.1900024	
648280.281	3870631.75	335.37001	344.200012	326.540009	17.6600037	
648584.344	3870631.75	335.805008	345.790009	325.820007	19.9700012	
648888.375	3870631.75	337.75	348.75	326.75	22	
649192.406	3870631.75	339.630005	352.130005	327.130005	25	
649496.469	3870631.75	343.660004	356.660004	330.660004	26	
649800.5	3870631.75	345.940002	357.940002	333.940002	24	
650104.531	3870631.75	346.640015	358.640015	334.640015	24	
650408.594	3870631.75	347.459991	358.959991	335.959991	23	
650712.625	3870631.75	347.459991	357.459991	337.459991	20	
651016.656	3870631.75	348.149994	358.149994	338.149994	20	
651320.719	3870631.75	349.98999	360.48999	339.48999	21	
651624.75	3870631.75	349.51001	358.01001	341.01001	17	
651928.875	3870631.75	355.959991	356.459991	355.459991	1	
646152.031	3870253.25	397.549988	398.049988	397.049988	1	
646456.063	3870253.25	384.190002	384.690002	383.690002	1	
646760.094	3870253.25	356.26001	365.26001	347.26001	18	
647064.156	3870253.25	353.269989	362.769989	343.769989	19	
647368.188	3870253.25	350.160004	360.660004	339.660004	21	
647672.219	3870253.25	345.380005	355.880005	334.880005	21	
647976.25	3870253.25	342.244995	352.690002	331.799988	20.8900146	
648280.281	3870253.25	341.134995	352.690002	329.579987	23.1100159	
648584.344	3870253.25	342.915009	354.950012	330.880005	24.0700073	
648888.375	3870253.25	345.600006	358.470001	332.730011	25.7399902	
649192.406	3870253.25	348.339996	362.339996	334.339996	28	
649496.469	3870253.25	354.390015	369.890015	338.890015	31	
649800.5	3870253.25	358.109985	373.609985	342.609985	31	
650104.531	3870253.25	360.660004	374.660004	346.660004	28	
650408.594	3870253.25	360.190002	373.190002	347.190002	26	
650712.625	3870253.25	359.98999	371.98999	347.98999	24	
651016.656	3870253.25	358.119995	372.119995	344.119995	28	
651320.719	3870253.25	357.079987	368.079987	346.079987	22	
651624.75	3870253.25	356.029999	366.029999	346.029999	20	
651928.875	3870253.25	355.170013	363.170013	347.170013	16	
646152.031	3869874.63	407.859985	408.359985	407.359985	1	
646456.063	3869874.63	397.089996	397.589996	396.589996	1	
646760.094	3869874.63	361.230011	370.230011	352.230011	18	
647064.156	3869874.63	357.600006	367.100006	348.100006	19	
647368.188	3869874.63	354.809998	364.809998	344.809998	20	
647672.219	3869874.63	352.709991	362.709991	342.709991	20	
647976.25	3869874.63	350.719986	360.859985	340.579987	20.2799988	
648280.281	3869874.63	350.604996	361.23999	339.970001	21.269989	
648584.344	3869874.63	352.384995	364.869995	339.899994	24.9700012	
648888.375	3869874.63	354	367.700012	340.299988	27.4000244	
649192.406	3869874.63	359.279999	373.279999	345.279999	28	
649496.469	3869874.63	366.350006	381.850006	350.850006	31	
649800.5	3869874.63	372.890015	389.890015	355.890015	34	
650104.531	3869874.63	374.950012	390.450012	359.450012	31	
650408.594	3869874.63	372.220001	388.720001	355.720001	33	
650712.625	3869874.63	369.410004	384.410004	354.410004	30	
651016.656	3869874.63	367.059998	380.559998	353.559998	27	
651320.719	3869874.63	365.799988	376.799988	354.799988	22	
651624.75	3869874.63	362.850006	372.350006	353.350006	19	
651928.875	3869874.63	363.660004	373.660004	353.660004	20	
646152.031	3869496	412	412.5	411.5	1	
646456.063	3869496	397.410004	397.910004	396.910004	1	
646760.094	3869496	366.190002	374.690002	357.690002	17	
647064.156	3869496	363.450012	372.450012	354.450012	18	
647368.188	3869496	360.100006	369.100006	351.100006	18	
647672.219	3869496	358.070007	367.070007	349.070007	18	
647976.25	3869496	359.490005	369.089996	349.890015	19.1999817	
648280.281	3869496	359.809998	370.829987	348.790009	22.039978	
648584.344	3869496	361.854996	373.339996	350.369995	22.9700012	
648888.375	3869496	364.604996	377.079987	352.130005	24.9499817	
649192.406	3869496	367.519989	381.019989	354.019989	27	
649496.469	3869496	375.01001	389.51001	360.51001	29	
649800.5	3869496	381.48999	395.48999	367.48999	28	
650104.531	3869496	384.200012	396.200012	372.200012	24	
650408.594	3869496	383.959991	398.959991	368.959991	30	
650712.625	3869496	377.959991	392.459991	363.459991	29	
651016.656	3869496	374.720001	386.720001	362.720001	24	
651320.719	3869496	371.170013	382.170013	360.170013	22	
651624.75	3869496	369.869995	380.369995	359.369995	21	
651928.875	3869496	369.059998	378.059998	360.059998	18	
646152.031	3869117.5	407.380005	407.880005	406.880005	1	
646456.063	3869117.5	373.220001	382.220001	364.220001	18	
646760.094	3869117.5	369.579987	379.079987	360.079987	19	
647064.156	3869117.5	367.98999	377.48999	358.48999	19	
647368.188	3869117.5	365.980011	375.480011	356.480011	19	
647672.219	3869117.5	364.315002	373.23999	355.390015	17.8499756	
647976.25	3869117.5	364.414993	374.079987	354.75	19.3299866	
648280.281	3869117.5	365.815002	377.390015	354.23999	23.1500244	
648584.344	3869117.5	367.925003	380.5	355.350006	25.1499939	
648888.375	3869117.5	372.50499	386.709991	358.299988	28.4100037	
649192.406	3869117.5	375.799988	389.299988	362.299988	27	
649496.469	3869117.5	383.559998	396.559998	370.559998	26	
649800.5	3869117.5	389.119995	401.119995	377.119995	24	
650104.531	3869117.5	394.480011	404.980011	383.980011	21	
650408.594	3869117.5	388.679993	401.679993	375.679993	26	
650712.625	3869117.5	385.350006	397.850006	372.850006	25	
651016.656	3869117.5	381.480011	392.480011	370.480011	22	
651320.719	3869117.5	429.26001	490.26001	368.26001	122	
651624.75	3869117.5	377.100006	387.100006	367.100006	20	
651928.875	3869117.5	375.730011	385.230011	366.230011	19	
646152.031	3868739	397.570007	398.070007	397.070007	1	
646456.063	3868739	379.429993	388.429993	370.429993	18	
646760.094	3868739	375.679993	384.179993	367.179993	17	
647064.156	3868739	373.48999	382.48999	364.48999	18	
647368.188	3868739	371.339996	380.339996	362.339996	18	
647672.219	3868739	370.330002	378.73999	361.920013	16.8199768	
647976.25	3868739	369.775009	379.51001	360.040009	19.4700012	
648280.281	3868739	371.240005	382.140015	360.339996	21.8000183	
648584.344	3868739	374.514999	386.079987	362.950012	23.1299744	
648888.375	3868739	379.714996	394.380005	365.049988	29.3300171	
649192.406	3868739	385.670013	399.670013	371.670013	28	
649496.469	3868739	391.029999	405.029999	377.029999	28	
649800.5	3868739	396.029999	408.029999	384.029999	24	
650104.531	3868739	399.440002	410.440002	388.440002	22	
650408.594	3868739	398.140015	411.640015	384.640015	27	
650712.625	3868739	395.820007	408.820007	382.820007	26	
651016.656	3868739	392.26001	405.26001	379.26001	26	
651320.719	3868739	389.5	402	377	25	
651624.75	3868739	385.829987	397.329987	374.329987	23	
651928.875	3868739	382.839996	391.839996	373.839996	18	
646152.031	3868360.5	386.799988	394.799988	378.799988	16	
646456.063	3868360.5	383.549988	393.049988	374.049988	19	
646760.094	3868360.5	380.399994	389.399994	371.399994	18	
647064.156	3868360.5	377.73999	386.73999	368.73999	18	
647368.188	3868360.5	375.375	384.26001	366.48999	17.7700195	
647672.219	3868360.5	374.565002	382.459991	366.670013	15.789978	
647976.25	3868360.5	375.785004	385.76001	365.809998	19.9500122	
648280.281	3868360.5	377.845001	390.470001	365.220001	25.25	
648584.344	3868360.5	382.154999	395.51001	368.799988	26.710022	
648888.375	3868360.5	388.894989	404.549988	373.23999	31.3099976	
649192.406	3868360.5	396.660004	411.660004	381.660004	30	
649496.469	3868360.5	403.420013	417.920013	388.920013	29	
649800.5	3868360.5	407.089996	420.589996	393.589996	27	
650104.531	3868360.5	410.609985	423.609985	397.609985	26	
650408.594	3868360.5	411.23999	425.73999	396.73999	29	
650712.625	3868360.5	408.179993	423.179993	393.179993	30	
651016.656	3868360.5	405.950012	421.450012	390.450012	31	
651320.719	3868360.5	401.369995	416.869995	385.869995	31	
651624.75	3868360.5	394.619995	408.619995	380.619995	28	
651928.875	3868360.5	390.700012	401.700012	379.700012	22	
646152.031	3867981.88	391.98999	399.48999	384.48999	15	
646456.063	3867981.88	387.709991	396.209991	379.209991	17	
646760.094	3867981.88	384.809998	394.309998	375.309998	19	
647064.156	3867981.88	381.23999	389.73999	372.73999	17	
647368.188	3867981.88	379.304993	387.089996	371.519989	15.5700073	
647672.219	3867981.88	380.595001	390.670013	370.519989	20.1500244	
647976.25	3867981.88	382.940002	395.390015	370.48999	24.9000244	
648280.281	3867981.88	386.600006	400.630005	372.570007	28.0599976	
648584.344	3867981.88	391.095001	406.820007	375.369995	31.4500122	
648888.375	3867981.88	398.214996	414.049988	382.380005	31.6699829	
649192.406	3867981.88	408.170013	422.670013	393.670013	29	
649496.469	3867981.88	414.410004	427.910004	400.910004	27	
649800.5	3867981.88	419.230011	432.230011	406.230011	26	
650104.531	3867981.88	422.75	435.75	409.75	26	
650408.594	3867981.88	424.309998	436.309998	412.309998	24	
650712.625	3867981.88	423	437	409	28	
651016.656	3867981.88	421.540009	437.540009	405.540009	32	
651320.719	3867981.88	413.540009	430.040009	397.040009	33	
651624.75	3867981.88	405.440002	420.940002	389.940002	31	
651928.875	3867981.88	398.049988	410.049988	386.049988	24	
646152.031	3867603.25	391.670013	396.170013	387.170013	9	
646456.063	3867603.25	390.350006	396.850006	383.850006	13	
646760.094	3867603.25	388.440002	396.440002	380.440002	16	
647064.156	3867603.25	385.039993	392.48999	377.589996	14.8999939	
647368.188	3867603.25	385.580002	393.679993	377.480011	16.1999817	
647672.219	3867603.25	387.009995	397.089996	376.929993	20.1600037	
647976.25	3867603.25	391.119995	403.940002	378.299988	25.6400146	
648280.281	3867603.25	396.089996	410.690002	381.48999	29.2000122	
648584.344	3867603.25	400.975006	415.200012	386.75	28.4500122	
648888.375	3867603.25	408.335007	422.170013	394.5	27.6700134	
649192.406	3867603.25	416.130005	430.130005	402.130005	28	
649496.469	3867603.25	423.029999	435.529999	410.529999	25	
649800.5	3867603.25	427.179993	438.179993	416.179993	22	
650104.531	3867603.25	430.790009	440.290009	421.290009	19	
650408.594	3867603.25	432.829987	442.329987	423.329987	19	
650712.625	3867603.25	433.890015	442.390015	425.390015	17	
651016.656	3867603.25	430.480011	440.980011	419.980011	21	
651320.719	3867603.25	421.410004	433.410004	409.410004	24	
651624.75	3867603.25	410.570007	421.570007	399.570007	22	
651928.875	3867603.25	402.519989	411.019989	394.019989	17	
646152.031	3867287	395.350006	399.850006	390.850006	9	
646456.063	3867287	392.529999	398.029999	387.029999	11	
646760.094	3867287	390.559998	397.059998	384.059998	13	
647064.156	3867287	388.490005	394.420013	382.559998	11.8600159	
647368.188	3867287	388.455002	395.51001	381.399994	14.1100159	
647672.219	3867287	391.924988	400.019989	383.829987	16.1900024	
647976.25	3867287	396.285004	404.890015	387.679993	17.210022	
648280.281	3867287	401.770004	411.089996	392.450012	18.6399841	
648584.344	3867287	410.275009	419.890015	400.660004	19.230011	
648888.375	3867287	416.729996	427.859985	405.600006	22.2599792	
649192.406	3867287	423.26001	433.26001	413.26001	20	
649496.469	3867287	429.019989	438.019989	420.019989	18	
649800.5	3867287	432.850006	440.850006	424.850006	16	
650104.531	3867287	436.709991	442.709991	430.709991	12	
650408.594	3867287	438.200012	443.200012	433.200012	10	
650712.625	3867287	438.359985	443.859985	432.859985	11	
651016.656	3867287	433.190002	441.190002	425.190002	16	
651320.719	3867287	425.269989	434.769989	415.769989	19	
651624.75	3867287	414.420013	423.920013	404.920013	19	
651928.875	3867287	406.299988	413.299988	399.299988	14	
