Layer 2
X	Y	Z	Ss	Sy	PorEff.	PorTot.	
647976.25	3875174.38	293.820007	0.305766371	0.305766371	0.34929399	0.381919437	
648280.281	3875174.38	303.5	0.270490714	0.270490714	0.292451684	0.370160505	
648584.344	3875174.38	301.950012	0.135421717	0.135421717	0.0748466316	0.325587243	
648888.375	3875174.38	299.150009	0.110893775	0.110893775	0.0353300849	0.311787058	
649192.406	3875174.38	297.380005	0.110481248	0.110481248	0.0346634314	0.297390523	
649496.469	3875174.38	295.665009	0.129764035	0.129764035	0.0657243811	0.32074841	
649800.5	3875174.38	291.270004	0.217108357	0.217108357	0.206456446	0.35257899	
650104.531	3875174.38	288.839996	0.291530541	0.291530541	0.326360969	0.377173943	
650408.594	3875174.38	290.395004	0.301202865	0.301202865	0.341937186	0.380402115	
650712.625	3875174.38	292.139999	0.300005101	0.300005101	0.340008221	0.380001711	
651016.656	3875174.38	289.285004	0.3	0.3	0.34	0.38	
651320.719	3875174.38	293.369995	0.3	0.3	0.34	0.38	
651624.75	3875174.38	288.779999	0.3	0.3	0.34	0.38	
651928.875	3875174.38	273.98999	0.3	0.3	0.34	0.38	
646152.031	3874795.75	273.190002	0.3	0.3	0.34	0.38	
646456.063	3874795.75	273.550003	0.3	0.3	0.34	0.38	
646760.094	3874795.75	284.945007	0.3	0.3	0.34	0.38	
647064.156	3874795.75	287.26001	0.3	0.3	0.34	0.38	
647368.188	3874795.75	292.720001	0.300087499	0.300087499	0.340140445	0.380029158	
647672.219	3874795.75	302.570007	0.301522698	0.301522698	0.342452904	0.380505984	
647976.25	3874795.75	303.809998	0.291443377	0.291443377	0.326215406	0.377149966	
648280.281	3874795.75	303.420013	0.217746299	0.217746299	0.207485894	0.352583609	
648584.344	3874795.75	302.709991	0.142451159	0.142451159	0.0861668317	0.327486175	
648888.375	3874795.75	302.690002	0.185501685	0.185501685	0.155533251	0.342039198	
649192.406	3874795.75	300.505005	0.194616641	0.194616641	0.170211299	0.346143929	
649496.469	3874795.75	298.949997	0.18768999	0.18768999	0.159053054	0.342561101	
649800.5	3874795.75	295.130005	0.206302486	0.206302486	0.189036012	0.348770608	
650104.531	3874795.75	294.955002	0.292198251	0.292198251	0.327433571	0.377401956	
650408.594	3874795.75	294.429993	0.300910431	0.300910431	0.34146775	0.380302059	
650712.625	3874795.75	296.919998	0.3	0.3	0.34	0.38	
651016.656	3874795.75	294.154999	0.3	0.3	0.34	0.38	
651320.719	3874795.75	299.050003	0.3	0.3	0.34	0.38	
651624.75	3874795.75	292.51001	0.3	0.3	0.34	0.38	
651928.875	3874795.75	292.440002	0.3	0.3	0.34	0.38	
646152.031	3874417.25	281.399994	0.3	0.3	0.34	0.38	
646456.063	3874417.25	277.844986	0.3	0.3	0.34	0.38	
646760.094	3874417.25	286.154999	0.3	0.3	0.34	0.38	
647064.156	3874417.25	293.149994	0.3	0.3	0.34	0.38	
647368.188	3874417.25	300.519989	0.300906118	0.300906118	0.341454902	0.380302013	
647672.219	3874417.25	306.790009	0.290506661	0.290506661	0.324705097	0.376834452	
647976.25	3874417.25	307.630005	0.216010041	0.216010041	0.204682604	0.352000014	
648280.281	3874417.25	306.25	0.121830641	0.121830641	0.0529434431	0.3206083	
648584.344	3874417.25	304.670013	0.13199088	0.13199088	0.069318971	0.323996761	
648888.375	3874417.25	303.585007	0.220196772	0.220196772	0.211432649	0.353398412	
649192.406	3874417.25	302.304993	0.238393175	0.238393175	0.240741405	0.359463093	
649496.469	3874417.25	300.62999	0.301385001	0.301385001	0.342236392	0.3804631	
649800.5	3874417.25	299.75499	0.302599926	0.302599926	0.344186037	0.380867187	
650104.531	3874417.25	299.790009	0.3	0.3	0.34	0.38	
650408.594	3874417.25	297.335007	0.3	0.3	0.34	0.38	
650712.625	3874417.25	299.514999	0.3	0.3	0.34	0.38	
651016.656	3874417.25	301.48999	0.3	0.3	0.34	0.38	
651320.719	3874417.25	303.459991	0.3	0.3	0.34	0.38	
651624.75	3874417.25	295.329987	0.3	0.3	0.34	0.38	
651928.875	3874417.25	298.640015	0.3	0.3	0.34	0.38	
646152.031	3874038.75	291.890015	0.3	0.3	0.34	0.38	
646456.063	3874038.75	287.224991	0.3	0.3	0.34	0.38	
646760.094	3874038.75	291.544998	0.3	0.3	0.34	0.38	
647064.156	3874038.75	294.720001	0.3	0.3	0.34	0.38	
647368.188	3874038.75	306.329987	0.302132847	0.302132847	0.343436417	0.38070907	
647672.219	3874038.75	313.890015	0.273449546	0.273449546	0.297224381	0.371289766	
647976.25	3874038.75	312.899994	0.128130639	0.128130639	0.0630957897	0.323753816	
648280.281	3874038.75	312.529999	0.13043525	0.13043525	0.0668067511	0.324471796	
648584.344	3874038.75	312.110001	0.19928627	0.19928627	0.177738156	0.347166594	
648888.375	3874038.75	310.38501	0.206021758	0.206021758	0.188587548	0.348929785	
649192.406	3874038.75	306.214996	0.220998441	0.220998441	0.212717711	0.353664369	
649496.469	3874038.75	302.895004	0.297047848	0.297047848	0.335244187	0.379014035	
649800.5	3874038.75	299.529999	0.301307582	0.301307582	0.342106967	0.380435509	
650104.531	3874038.75	298.279999	0.3	0.3	0.34	0.38	
650408.594	3874038.75	298.930008	0.3	0.3	0.34	0.38	
650712.625	3874038.75	299.964996	0.30115758	0.30115758	0.341862194	0.38038586	
651016.656	3874038.75	302.289993	0.302270486	0.302270486	0.343657247	0.380758743	
651320.719	3874038.75	303.290009	0.300121086	0.300121086	0.340194318	0.380040604	
651624.75	3874038.75	302.079987	0.3	0.3	0.34	0.38	
651928.875	3874038.75	302.230011	0.3	0.3	0.34	0.38	
646152.031	3873660.13	290.269989	0.3	0.3	0.34	0.38	
646456.063	3873660.13	296.100006	0.3	0.3	0.34	0.38	
646760.094	3873660.13	301.839996	0.3	0.3	0.34	0.38	
647064.156	3873660.13	305.929993	0.3	0.3	0.34	0.38	
647368.188	3873660.13	309.354996	0.303444614	0.303444614	0.345544393	0.381573052	
647672.219	3873660.13	314.63501	0.266590769	0.266590769	0.286176335	0.364687291	
647976.25	3873660.13	314.964996	0.134151959	0.134151959	0.0728077527	0.303881825	
648280.281	3873660.13	317.065002	0.134879961	0.134879961	0.0739701247	0.301523253	
648584.344	3873660.13	315.649994	0.206343891	0.206343891	0.189111064	0.330213365	
648888.375	3873660.13	312.714996	0.214619376	0.214619376	0.202443058	0.350647029	
649192.406	3873660.13	308.98999	0.224580105	0.224580105	0.218484331	0.355199969	
649496.469	3873660.13	305.725006	0.290898135	0.290898135	0.325337997	0.376963181	
649800.5	3873660.13	304.029999	0.300756935	0.300756935	0.341217288	0.380251298	
650104.531	3873660.13	303.599991	0.3	0.3	0.34	0.38	
650408.594	3873660.13	302.649994	0.300991414	0.300991414	0.341597279	0.380330471	
650712.625	3873660.13	305.304993	0.283309873	0.283309873	0.313111442	0.374439178	
651016.656	3873660.13	305.820007	0.235071493	0.235071493	0.235388042	0.358359356	
651320.719	3873660.13	309.679993	0.291634739	0.291634739	0.326520814	0.377208965	
651624.75	3873660.13	306.790009	0.301028309	0.301028309	0.341657328	0.380344593	
651928.875	3873660.13	307.75	0.3	0.3	0.34	0.38	
646152.031	3873281.5	289.309998	0.3	0.3	0.34	0.38	
646456.063	3873281.5	308.75	0.3	0.3	0.34	0.38	
646760.094	3873281.5	308.720001	0.3	0.3	0.34	0.38	
647064.156	3873281.5	317.889999	0.300049453	0.300049453	0.340079619	0.380016567	
647368.188	3873281.5	321.434998	0.303477093	0.303477093	0.345609449	0.382089719	
647672.219	3873281.5	314.830002	0.265871047	0.265871047	0.285015964	0.358729627	
647976.25	3873281.5	318.414993	0.132755087	0.132755087	0.0705554869	0.275581773	
648280.281	3873281.5	319.86499	0.115073214	0.115073214	0.0420599455	0.26482841	
648584.344	3873281.5	319.784988	0.110795921	0.110795921	0.035168606	0.269697274	
648888.375	3873281.5	315.615005	0.125134562	0.125134562	0.0582772998	0.302049983	
649192.406	3873281.5	312.860001	0.197236531	0.197236531	0.174436318	0.343587836	
649496.469	3873281.5	308.360001	0.292129293	0.292129293	0.327319531	0.378143506	
649800.5	3873281.5	307.12001	0.300813224	0.300813224	0.341313393	0.380269875	
650104.531	3873281.5	305.12001	0.3	0.3	0.34	0.38	
650408.594	3873281.5	306.690002	0.301198359	0.301198359	0.341930411	0.380401124	
650712.625	3873281.5	308.595001	0.2795648	0.2795648	0.307081145	0.373191429	
651016.656	3873281.5	318.470001	0.218240532	0.218240532	0.208283588	0.3527465	
651320.719	3873281.5	314.839996	0.289940646	0.289940646	0.323796032	0.376649248	
651624.75	3873281.5	317.420013	0.301216952	0.301216952	0.341954891	0.380407808	
651928.875	3873281.5	311.910004	0.3	0.3	0.34	0.38	
646152.031	3872903	299.619995	0.3	0.3	0.34	0.38	
646456.063	3872903	308	0.3	0.3	0.34	0.38	
646760.094	3872903	322.48999	0.300125867	0.300125867	0.340204017	0.380042879	
647064.156	3872903	327.12999	0.300437664	0.300437664	0.340704091	0.38014635	
647368.188	3872903	326.75499	0.30265696	0.30265696	0.344280695	0.3812146	
647672.219	3872903	316.184998	0.285961623	0.285961623	0.317385961	0.37122368	
647976.25	3872903	319.529999	0.187936127	0.187936127	0.159455457	0.311448438	
648280.281	3872903	319.344986	0.122761033	0.122761033	0.0544446578	0.271683625	
648584.344	3872903	318.490005	0.115902184	0.115902184	0.0433952595	0.267167963	
648888.375	3872903	317.154999	0.142429986	0.142429986	0.0861336508	0.282851245	
649192.406	3872903	312.125	0.290455925	0.290455925	0.324621709	0.373283361	
649496.469	3872903	309.589996	0.301123638	0.301123638	0.341805687	0.380657339	
649800.5	3872903	307.199997	0.300076027	0.300076027	0.340122893	0.380024995	
650104.531	3872903	308.979996	0.3	0.3	0.34	0.38	
650408.594	3872903	310.955002	0.3	0.3	0.34	0.38	
650712.625	3872903	328.829987	0.30128141	0.30128141	0.342069969	0.380429483	
651016.656	3872903	325.059998	0.302570754	0.302570754	0.344146516	0.380859328	
651320.719	3872903	323.23999	0.300118674	0.300118674	0.340190792	0.380039254	
651624.75	3872903	322.179993	0.3	0.3	0.34	0.38	
651928.875	3872903	318.279999	0.3	0.3	0.34	0.38	
646152.031	3872524.5	313.709991	0.3	0.3	0.34	0.38	
646456.063	3872524.5	303.890015	0.3	0.3	0.34	0.38	
646760.094	3872524.5	323.200012	0.301063756	0.301063756	0.341711887	0.380354725	
647064.156	3872524.5	338.395004	0.287927373	0.287927373	0.320550652	0.375974416	
647368.188	3872524.5	318.149994	0.235056157	0.235056157	0.235367602	0.358350545	
647672.219	3872524.5	317.25	0.297000299	0.297000299	0.335171277	0.379187465	
647976.25	3872524.5	318.319992	0.292783154	0.292783154	0.328372764	0.374661183	
648280.281	3872524.5	318.849991	0.20577792	0.20577792	0.188195309	0.321795547	
648584.344	3872524.5	320.445007	0.198140411	0.198140411	0.175896587	0.317433838	
648888.375	3872524.5	318.315002	0.211455878	0.211455878	0.197342738	0.325263556	
649192.406	3872524.5	315.264999	0.297171995	0.297171995	0.335448789	0.377430932	
649496.469	3872524.5	311.770004	0.303340075	0.303340075	0.345382047	0.381261627	
649800.5	3872524.5	310.779999	0.300366702	0.300366702	0.34059162	0.380120981	
650104.531	3872524.5	313.044998	0.3	0.3	0.34	0.38	
650408.594	3872524.5	337.820007	0.3	0.3	0.34	0.38	
650712.625	3872524.5	339.029999	0.3	0.3	0.34	0.38	
651016.656	3872524.5	336.76001	0.3	0.3	0.34	0.38	
651320.719	3872524.5	332.76001	0.3	0.3	0.34	0.38	
651624.75	3872524.5	335.670013	0.3	0.3	0.34	0.38	
651928.875	3872524.5	315.01001	0.3	0.3	0.34	0.38	
646152.031	3872146	320.619995	0.3	0.3	0.34	0.38	
646456.063	3872146	320.299988	0.3	0.3	0.34	0.38	
646760.094	3872146	315.970001	0.302841925	0.302841925	0.344576138	0.380944701	
647064.156	3872146	324.359985	0.267985014	0.267985014	0.288424049	0.369330948	
647368.188	3872146	323.660004	0.151325455	0.151325455	0.100469199	0.330441901	
647672.219	3872146	322.525009	0.204452579	0.204452579	0.186066534	0.34826792	
647976.25	3872146	323.675003	0.210278848	0.210278848	0.195456073	0.350352955	
648280.281	3872146	324.970001	0.223548044	0.223548044	0.216823638	0.353775373	
648584.344	3872146	323.474991	0.274105168	0.274105168	0.29828001	0.370563243	
648888.375	3872146	320.544998	0.218399162	0.218399162	0.208535987	0.352367724	
649192.406	3872146	317.904999	0.207861945	0.207861945	0.191560794	0.349185448	
649496.469	3872146	317.095001	0.224507542	0.224507542	0.218378095	0.354908111	
649800.5	3872146	339.069992	0.296198629	0.296198629	0.333876443	0.378733172	
650104.531	3872146	343.959991	0.304269213	0.304269213	0.346880734	0.381425371	
650408.594	3872146	350.679993	0.301035491	0.301035491	0.341670261	0.380343982	
650712.625	3872146	349.899994	0.3	0.3	0.34	0.38	
651016.656	3872146	345.440002	0.3	0.3	0.34	0.38	
651320.719	3872146	348.209991	0.3	0.3	0.34	0.38	
651624.75	3872146	341.540009	0.3	0.3	0.34	0.38	
651928.875	3872146	302.959991	0.3	0.3	0.34	0.38	
646152.031	3871767.38	336.119995	0.3	0.3	0.34	0.38	
646456.063	3871767.38	332.440002	0.3	0.3	0.34	0.38	
646760.094	3871767.38	329.790009	0.303372365	0.303372365	0.345432017	0.38112162	
647064.156	3871767.38	335	0.26520485	0.26520485	0.283940066	0.368403074	
647368.188	3871767.38	329.709991	0.127953957	0.127953957	0.0628087166	0.322648056	
647672.219	3871767.38	329.315002	0.12533901	0.12533901	0.058595664	0.321782934	
647976.25	3871767.38	327.039993	0.178112887	0.178112887	0.143628676	0.339382555	
648280.281	3871767.38	327.149994	0.210211733	0.210211733	0.195333428	0.350100906	
648584.344	3871767.38	324.634995	0.269798462	0.269798462	0.29134203	0.369973774	
648888.375	3871767.38	323.299988	0.202844098	0.202844098	0.183477244	0.347653221	
649192.406	3871767.38	324.035004	0.188391595	0.188391595	0.160189822	0.342802913	
649496.469	3871767.38	324.729996	0.192291949	0.192291949	0.166469319	0.34409784	
649800.5	3871767.38	326.290009	0.212213468	0.212213468	0.198567659	0.350741104	
650104.531	3871767.38	327.160004	0.233929266	0.233929266	0.233545924	0.357973704	
650408.594	3871767.38	360.019989	0.295888226	0.295888226	0.333376334	0.378631086	
650712.625	3871767.38	363.170013	0.308094622	0.308094622	0.353047622	0.382698122	
651016.656	3871767.38	358.410004	0.308001081	0.308001081	0.352900488	0.382665146	
651320.719	3871767.38	366.144989	0.305535264	0.305535264	0.348914724	0.381842236	
651624.75	3871767.38	357.445007	0.301887831	0.301887831	0.343040402	0.380629277	
651928.875	3871767.38	296.109985	0.3	0.3	0.34	0.38	
646152.031	3871388.75	346.619995	0.3	0.3	0.34	0.38	
646456.063	3871388.75	340.059998	0.3	0.3	0.34	0.38	
646760.094	3871388.75	340.079987	0.301541869	0.301541869	0.342491181	0.380515954	
647064.156	3871388.75	335.920013	0.285123978	0.285123978	0.316034007	0.375044659	
647368.188	3871388.75	334.880005	0.184684623	0.184684623	0.154212201	0.341558967	
647672.219	3871388.75	332.980011	0.15357855	0.15357855	0.10409792	0.331193188	
647976.25	3871388.75	330.884995	0.294063245	0.294063245	0.330433211	0.378023965	
648280.281	3871388.75	328.779999	0.306356053	0.306356053	0.350235396	0.382117883	
648584.344	3871388.75	327.794998	0.302424559	0.302424559	0.343909404	0.380808773	
648888.375	3871388.75	327.784988	0.304962742	0.304962742	0.347995135	0.381653259	
649192.406	3871388.75	326.900009	0.307834144	0.307834144	0.352627087	0.382655771	
649496.469	3871388.75	327.955002	0.29246273	0.29246273	0.327858424	0.377522143	
649800.5	3871388.75	329.269989	0.198609304	0.198609304	0.176648755	0.346351624	
650104.531	3871388.75	330.209991	0.193350697	0.193350697	0.168174497	0.344456689	
650408.594	3871388.75	332.079987	0.224854901	0.224854901	0.218927573	0.354976153	
650712.625	3871388.75	333.809998	0.226282818	0.226282818	0.221234944	0.355425766	
651016.656	3871388.75	335.470001	0.225487592	0.225487592	0.219949574	0.355160622	
651320.719	3871388.75	335.669998	0.23706389	0.23706389	0.238598728	0.359021588	
651624.75	3871388.75	355.579987	0.293359515	0.293359515	0.329301185	0.377786292	
651928.875	3871388.75	312.899994	0.300431165	0.300431165	0.340695506	0.380142969	
646152.031	3871010.25	362.299988	0.3	0.3	0.34	0.38	
646456.063	3871010.25	359.660004	0.3	0.3	0.34	0.38	
646760.094	3871010.25	353.119995	0.301058458	0.301058458	0.341704735	0.380351022	
647064.156	3871010.25	341.679993	0.30304706	0.30304706	0.344906086	0.38101902	
647368.188	3871010.25	338.339996	0.294751905	0.294751905	0.331550431	0.37825059	
647672.219	3871010.25	336.079987	0.218169672	0.218169672	0.208161893	0.352724806	
647976.25	3871010.25	333.724991	0.296945864	0.296945864	0.335078485	0.378985036	
648280.281	3871010.25	331.964996	0.301777444	0.301777444	0.342858093	0.380592944	
648584.344	3871010.25	331.305008	0.290869444	0.290869444	0.325290573	0.376958261	
648888.375	3871010.25	332.209991	0.227049435	0.227049435	0.222467633	0.355682158	
649192.406	3871010.25	332.625	0.222185051	0.222185051	0.214631338	0.354212882	
649496.469	3871010.25	334.190002	0.223259228	0.223259228	0.216360282	0.354824198	
649800.5	3871010.25	336.25	0.223811501	0.223811501	0.217252738	0.355209019	
650104.531	3871010.25	337.390015	0.214832035	0.214832035	0.202781078	0.351988615	
650408.594	3871010.25	338.470001	0.125201264	0.125201264	0.0583818707	0.321832265	
650712.625	3871010.25	340.920013	0.126111846	0.126111846	0.0598487227	0.322039123	
651016.656	3871010.25	336.200012	0.19281949	0.19281949	0.16731761	0.344276497	
651320.719	3871010.25	334.220001	0.210305551	0.210305551	0.19549374	0.350104763	
651624.75	3871010.25	342.170013	0.296649902	0.296649902	0.334605464	0.378885668	
651928.875	3871010.25	330.209991	0.300454513	0.300454513	0.340731307	0.380150752	
646152.031	3870631.75	385.320007	0.3	0.3	0.34	0.38	
646456.063	3870631.75	373.970001	0.302350613	0.302350613	0.34378582	0.380782004	
646760.094	3870631.75	362.269989	0.292587572	0.292587572	0.328057171	0.377529342	
647064.156	3870631.75	347.209991	0.226642174	0.226642174	0.221813427	0.355546181	
647368.188	3870631.75	343.209991	0.214726583	0.214726583	0.202616459	0.351575471	
647672.219	3870631.75	340.75	0.224901143	0.224901143	0.219007843	0.354969823	
647976.25	3870631.75	338.165009	0.29262561	0.29262561	0.328113246	0.377545123	
648280.281	3870631.75	335.37001	0.302497382	0.302497382	0.344021564	0.380832461	
648584.344	3870631.75	335.805008	0.273642943	0.273642943	0.297534442	0.371215974	
648888.375	3870631.75	337.75	0.138056686	0.138056686	0.0790925086	0.326307106	
649192.406	3870631.75	339.630005	0.121949764	0.121949764	0.0531418881	0.318070837	
649496.469	3870631.75	343.660004	0.122493735	0.122493735	0.0540170011	0.299794095	
649800.5	3870631.75	345.940002	0.124176797	0.124176797	0.0567353407	0.297327954	
650104.531	3870631.75	346.640015	0.122033378	0.122033378	0.0532726219	0.299411387	
650408.594	3870631.75	347.459991	0.118327916	0.118327916	0.0473051167	0.317016355	
650712.625	3870631.75	347.459991	0.131874183	0.131874183	0.0691267361	0.323969425	
651016.656	3870631.75	343.649994	0.201856069	0.201856069	0.181870499	0.347287727	
651320.719	3870631.75	342.48999	0.207785089	0.207785089	0.191435444	0.349262911	
651624.75	3870631.75	349.51001	0.227335658	0.227335658	0.222931048	0.355779662	
651928.875	3870631.75	355.959991	0.295496514	0.295496514	0.332741148	0.378497353	
646152.031	3870253.25	397.549988	0.300370882	0.300370882	0.340595471	0.380123627	
646456.063	3870253.25	384.190002	0.285293702	0.285293702	0.316306068	0.375096719	
646760.094	3870253.25	356.26001	0.204528026	0.204528026	0.186187294	0.348178334	
647064.156	3870253.25	348.769989	0.119765432	0.119765432	0.0496271246	0.319919775	
647368.188	3870253.25	348.160004	0.122571547	0.122571547	0.0541419396	0.320854124	
647672.219	3870253.25	345.380005	0.204117762	0.204117762	0.185521014	0.348039536	
647976.25	3870253.25	342.244995	0.292749672	0.292749672	0.328317651	0.377583505	
648280.281	3870253.25	341.134995	0.308748573	0.308748573	0.354100828	0.382917333	
648584.344	3870253.25	342.915009	0.274865799	0.274865799	0.299511208	0.372022123	
648888.375	3870253.25	345.600006	0.141340449	0.141340449	0.0843832099	0.323009596	
649192.406	3870253.25	348.339996	0.118291164	0.118291164	0.0472475002	0.292734834	
649496.469	3870253.25	354.390015	0.119434599	0.119434599	0.0490892408	0.269804715	
649800.5	3870253.25	358.109985	0.119425863	0.119425863	0.0490757225	0.272614775	
650104.531	3870253.25	360.660004	0.11963492	0.11963492	0.0494115934	0.29599624	
650408.594	3870253.25	360.190002	0.119828381	0.119828381	0.0497231491	0.318480611	
650712.625	3870253.25	359.98999	0.116782292	0.116782292	0.0448234896	0.3189633	
651016.656	3870253.25	358.119995	0.133919838	0.133919838	0.0724252579	0.32464316	
651320.719	3870253.25	350.579987	0.172743551	0.172743551	0.134979149	0.337580834	
651624.75	3870253.25	346.029999	0.160640612	0.160640612	0.11548058	0.333548039	
651928.875	3870253.25	355.170013	0.287490043	0.287490043	0.319852517	0.375826808	
646152.031	3869874.63	407.859985	0.300831057	0.300831057	0.341341032	0.380276381	
646456.063	3869874.63	397.089996	0.283324489	0.283324489	0.313132049	0.374443746	
646760.094	3869874.63	361.230011	0.197157316	0.197157316	0.174306946	0.345721607	
647064.156	3869874.63	353.600006	0.189217689	0.189217689	0.161518879	0.343071071	
647368.188	3869874.63	354.809998	0.205752996	0.205752996	0.188154009	0.348581498	
647672.219	3869874.63	352.709991	0.29498803	0.29498803	0.331923675	0.378326272	
647976.25	3869874.63	350.719986	0.288727046	0.288727046	0.32184233	0.376242349	
648280.281	3869874.63	350.604996	0.236029415	0.236029415	0.236935416	0.358675198	
648584.344	3869874.63	352.384995	0.213021852	0.213021852	0.19987274	0.351427239	
648888.375	3869874.63	354	0.128770959	0.128770959	0.0641269692	0.318350947	
649192.406	3869874.63	359.279999	0.119397119	0.119397119	0.0490288222	0.291796213	
649496.469	3869874.63	366.350006	0.12	0.12	0.05	0.286237395	
649800.5	3869874.63	372.890015	0.12	0.12	0.05	0.277196249	
650104.531	3869874.63	374.950012	0.12	0.12	0.05	0.298604233	
650408.594	3869874.63	372.220001	0.12	0.12	0.05	0.303882116	
650712.625	3869874.63	369.410004	0.117101854	0.117101854	0.0453294665	0.317325116	
651016.656	3869874.63	367.059998	0.151955966	0.151955966	0.101490297	0.330910108	
651320.719	3869874.63	359.799988	0.261751663	0.261751663	0.278378387	0.367250975	
651624.75	3869874.63	352.850006	0.155963574	0.155963574	0.107944536	0.331986441	
651928.875	3869874.63	363.660004	0.218387708	0.218387708	0.208514071	0.352798349	
646152.031	3869496	412	0.30128682	0.30128682	0.342075802	0.380428652	
646456.063	3869496	397.410004	0.29157399	0.29157399	0.326427403	0.377191434	
646760.094	3869496	361.690002	0.23033055	0.23033055	0.227754435	0.356779671	
647064.156	3869496	360.450012	0.236129907	0.236129907	0.237097651	0.358709334	
647368.188	3869496	360.100006	0.299915336	0.299915336	0.339856777	0.379972996	
647672.219	3869496	358.070007	0.302033815	0.302033815	0.343275653	0.380675683	
647976.25	3869496	359.490005	0.291294071	0.291294071	0.325967143	0.377097927	
648280.281	3869496	359.809998	0.191721947	0.191721947	0.165550618	0.343910649	
648584.344	3869496	361.854996	0.122071989	0.122071989	0.0533372639	0.320689607	
648888.375	3869496	364.604996	0.118626757	0.118626757	0.0477910905	0.319890332	
649192.406	3869496	367.519989	0.12	0.12	0.05	0.318042085	
649496.469	3869496	375.01001	0.12	0.12	0.05	0.297325012	
649800.5	3869496	381.48999	0.12	0.12	0.05	0.271659921	
650104.531	3869496	384.200012	0.12	0.12	0.05	0.268646604	
650408.594	3869496	383.959991	0.12	0.12	0.05	0.276086103	
650712.625	3869496	377.959991	0.11901623	0.11901623	0.0484168252	0.318412244	
651016.656	3869496	374.720001	0.13309981	0.13309981	0.0711076429	0.324766307	
651320.719	3869496	371.170013	0.217687191	0.217687191	0.207386793	0.352562656	
651624.75	3869496	362.369995	0.18906739	0.18906739	0.161271764	0.343025382	
651928.875	3869496	369.059998	0.126905026	0.126905026	0.061124284	0.322299384	
646152.031	3869117.5	407.380005	0.290495952	0.290495952	0.324691636	0.376831698	
646456.063	3869117.5	370.220001	0.212361007	0.212361007	0.198804958	0.350787791	
646760.094	3869117.5	369.579987	0.125720109	0.125720109	0.0592132756	0.321907719	
647064.156	3869117.5	367.98999	0.149531894	0.149531894	0.0975762509	0.32984363	
647368.188	3869117.5	365.980011	0.290091196	0.290091196	0.324032484	0.376700285	
647672.219	3869117.5	364.315002	0.302745786	0.302745786	0.34442397	0.380914968	
647976.25	3869117.5	364.414993	0.291121508	0.291121508	0.325699132	0.377040251	
648280.281	3869117.5	365.815002	0.208888878	0.208888878	0.193213564	0.349630898	
648584.344	3869117.5	367.925003	0.125483727	0.125483727	0.0588400452	0.321825161	
648888.375	3869117.5	372.50499	0.118767521	0.118767521	0.0480136499	0.319809729	
649192.406	3869117.5	375.799988	0.12	0.12	0.05	0.316897595	
649496.469	3869117.5	383.559998	0.12	0.12	0.05	0.291821261	
649800.5	3869117.5	389.119995	0.12	0.12	0.05	0.270876059	
650104.531	3869117.5	394.480011	0.12	0.12	0.05	0.267786903	
650408.594	3869117.5	388.679993	0.12	0.12	0.05	0.276170578	
650712.625	3869117.5	385.350006	0.119802982	0.119802982	0.049684028	0.317186425	
651016.656	3869117.5	381.480011	0.119103747	0.119103747	0.0485614083	0.320333351	
651320.719	3869117.5	429.26001	0.146187999	0.146187999	0.0921864718	0.329562418	
651624.75	3869117.5	370.600006	0.274812486	0.274812486	0.299419316	0.371875459	
651928.875	3869117.5	375.730011	0.208314647	0.208314647	0.19228677	0.349436388	
646152.031	3868739	397.570007	0.27735154	0.27735154	0.30351493	0.372447673	
646456.063	3868739	378.429993	0.142173574	0.142173574	0.085725888	0.327392678	
646760.094	3868739	375.679993	0.114226	0.114226	0.0406998247	0.31807314	
647064.156	3868739	373.48999	0.14612818	0.14612818	0.092096009	0.328708759	
647368.188	3868739	371.339996	0.281768279	0.281768279	0.310622451	0.37392054	
647672.219	3868739	370.330002	0.30527931	0.30527931	0.348503258	0.381757163	
647976.25	3868739	369.775009	0.276301233	0.276301233	0.301815288	0.372097963	
648280.281	3868739	371.240005	0.1431537	0.1431537	0.087299752	0.327720741	
648584.344	3868739	374.514999	0.119752258	0.119752258	0.0496031909	0.319917013	
648888.375	3868739	379.714996	0.119867006	0.119867006	0.0497854937	0.319972639	
649192.406	3868739	385.670013	0.12	0.12	0.05	0.321024432	
649496.469	3868739	391.029999	0.12	0.12	0.05	0.316786609	
649800.5	3868739	396.029999	0.12	0.12	0.05	0.298126901	
650104.531	3868739	399.440002	0.12	0.12	0.05	0.294520543	
650408.594	3868739	398.140015	0.12	0.12	0.05	0.299777576	
650712.625	3868739	395.820007	0.12	0.12	0.05	0.319784953	
651016.656	3868739	392.26001	0.118865901	0.118865901	0.0481739635	0.317410804	
651320.719	3868739	389.5	0.135543919	0.135543919	0.075036575	0.308160209	
651624.75	3868739	385.829987	0.205636653	0.205636653	0.187975582	0.345784645	
651928.875	3868739	382.839996	0.21000807	0.21000807	0.195013716	0.350173415	
646152.031	3868360.5	386.799988	0.215081165	0.215081165	0.203189396	0.351693879	
646456.063	3868360.5	383.549988	0.129395058	0.129395058	0.0651439229	0.323134732	
646760.094	3868360.5	380.399994	0.1304154	0.1304154	0.066775516	0.323475133	
647064.156	3868360.5	377.73999	0.199405362	0.199405362	0.177938812	0.346466868	
647368.188	3868360.5	375.375	0.294614914	0.294614914	0.331320665	0.378205047	
647672.219	3868360.5	374.565002	0.291726884	0.291726884	0.326675736	0.377245053	
647976.25	3868360.5	375.785004	0.221647797	0.221647797	0.213761977	0.353879266	
