Layer 2
X	Y	Z	Kx	Ky	Kz	
646760.094	3872146	315.970001	0.0001	0.0001	1E-11	
647064.156	3872146	324.359985	0.0001	0.0001	1E-11	
647368.188	3872146	323.660004	1E-5	1E-5	1E-11	
647672.219	3872146	322.525009	1E-5	1E-5	1E-11	
647976.25	3872146	323.675003	1E-5	1E-5	1E-11	
648280.281	3872146	324.970001	1E-5	1E-5	1E-11	
648584.344	3872146	323.474991	0.001	0.0001	1E-11	
648888.375	3872146	320.544998	1E-5	1E-5	1E-11	
649192.406	3872146	317.904999	1E-5	1E-5	1E-11	
649496.469	3872146	317.095001	1E-5	1E-5	1E-11	
649800.5	3872146	339.069992	0.0001	0.0001	1E-11	
650104.531	3872146	343.959991	0.0001	0.0001	1E-11	
650408.594	3872146	350.679993	0.0001	0.0001	1E-11	
650712.625	3872146	349.899994	0.0001	0.0001	1E-11	
651016.656	3872146	345.440002	0.0001	0.0001	1E-11	
651320.719	3872146	348.209991	0.0001	0.0001	1E-11	
651624.75	3872146	341.540009	0.0001	0.0001	1E-11	
651928.875	3872146	302.959991	0.0001	0.0001	1E-11	
646152.031	3871767.38	336.119995	0.0001	0.0001	1E-11	
646456.063	3871767.38	332.440002	0.0001	0.0001	1E-11	
646760.094	3871767.38	329.790009	0.0001	0.0001	1E-11	
647064.156	3871767.38	335	0.0001	0.0001	1E-11	
647368.188	3871767.38	329.709991	1E-5	1E-5	1E-11	
647672.219	3871767.38	329.315002	1E-5	1E-5	1E-11	
647976.25	3871767.38	327.039993	0.001	0.0001	1E-11	
648280.281	3871767.38	327.149994	0.001	0.0001	1E-11	
648584.344	3871767.38	324.634995	0.001	0.0001	1E-11	
648888.375	3871767.38	323.299988	0.001	0.0001	1E-11	
649192.406	3871767.38	324.035004	0.001	0.0001	1E-11	
649496.469	3871767.38	324.729996	0.001	0.0001	1E-11	
649800.5	3871767.38	326.290009	1E-5	1E-5	1E-11	
650104.531	3871767.38	327.160004	1E-5	1E-5	1E-11	
650408.594	3871767.38	360.019989	0.0001	0.0001	1E-11	
650712.625	3871767.38	363.170013	0.0001	0.0001	1E-11	
651016.656	3871767.38	358.410004	0.0001	0.0001	1E-11	
651320.719	3871767.38	366.144989	0.0001	0.0001	1E-11	
651624.75	3871767.38	357.445007	0.0001	0.0001	1E-11	
651928.875	3871767.38	296.109985	0.0001	0.0001	1E-11	
646152.031	3871388.75	346.619995	0.0001	0.0001	1E-11	
646456.063	3871388.75	340.059998	0.0001	0.0001	1E-11	
646760.094	3871388.75	340.079987	0.0001	0.0001	1E-11	
647064.156	3871388.75	335.920013	0.001	0.0001	1E-11	
647368.188	3871388.75	334.880005	0.001	0.0001	1E-11	
647672.219	3871388.75	332.980011	1E-5	1E-5	1E-11	
647976.25	3871388.75	330.884995	0.001	0.0001	1E-11	
648280.281	3871388.75	328.779999	0.0001	0.0001	1E-11	
648584.344	3871388.75	327.794998	0.0001	0.0001	1E-11	
648888.375	3871388.75	327.784988	0.0001	0.0001	1E-11	
649192.406	3871388.75	326.900009	0.0001	0.0001	1E-11	
649496.469	3871388.75	327.955002	0.0001	0.0001	1E-11	
649800.5	3871388.75	329.269989	0.0001	0.0001	1E-11	
650104.531	3871388.75	330.209991	0.0001	0.0001	1E-11	
650408.594	3871388.75	332.079987	1E-5	1E-5	1E-11	
650712.625	3871388.75	333.809998	1E-5	1E-5	1E-11	
651016.656	3871388.75	335.470001	1E-5	1E-5	1E-11	
651320.719	3871388.75	335.669998	1E-5	1E-5	1E-11	
651624.75	3871388.75	355.579987	0.0001	0.0001	1E-11	
651928.875	3871388.75	312.899994	0.0001	0.0001	1E-11	
646152.031	3871010.25	362.299988	0.0001	0.0001	1E-11	
646456.063	3871010.25	359.660004	0.0001	0.0001	1E-11	
646760.094	3871010.25	353.119995	0.0001	0.0001	1E-11	
647064.156	3871010.25	341.679993	0.001	0.0001	1E-11	
647368.188	3871010.25	338.339996	0.001	0.0001	1E-11	
647672.219	3871010.25	336.079987	0.001	0.0001	1E-11	
647976.25	3871010.25	333.724991	0.001	0.0001	1E-11	
648280.281	3871010.25	331.964996	0.001	0.0001	1E-11	
648584.344	3871010.25	331.305008	0.001	0.0001	1E-11	
648888.375	3871010.25	332.209991	1E-5	1E-5	1E-11	
649192.406	3871010.25	332.625	1E-5	1E-5	1E-11	
649496.469	3871010.25	334.190002	1E-5	1E-5	1E-11	
649800.5	3871010.25	336.25	1E-5	1E-5	1E-11	
650104.531	3871010.25	337.390015	1E-5	1E-5	1E-11	
650408.594	3871010.25	338.470001	1E-5	1E-5	1E-11	
650712.625	3871010.25	340.920013	1E-5	1E-5	1E-11	
651016.656	3871010.25	341.200012	0.001	0.0001	1E-11	
651320.719	3871010.25	342.720001	0.001	0.0001	1E-11	
651624.75	3871010.25	342.170013	0.001	0.0001	1E-11	
651928.875	3871010.25	330.209991	0.0001	0.0001	1E-11	
646152.031	3870631.75	385.320007	0.0001	0.0001	1E-11	
646456.063	3870631.75	373.970001	0.0001	0.0001	1E-11	
646760.094	3870631.75	362.269989	0.0001	0.0001	1E-11	
647064.156	3870631.75	347.209991	1E-5	1E-5	1E-11	
647368.188	3870631.75	345.209991	1E-5	1E-5	1E-11	
647672.219	3870631.75	340.75	1E-5	1E-5	1E-11	
647976.25	3870631.75	338.165009	0.0001	0.0001	1E-11	
648280.281	3870631.75	335.37001	0.0001	0.0001	1E-11	
648584.344	3870631.75	335.805008	0.0001	0.0001	1E-11	
648888.375	3870631.75	337.75	1E-5	1E-5	1E-11	
649192.406	3870631.75	339.630005	1E-5	1E-5	1E-11	
649496.469	3870631.75	343.660004	1E-6	1E-6	1E-11	
649800.5	3870631.75	345.940002	1E-6	1E-6	1E-11	
650104.531	3870631.75	346.640015	1E-6	1E-6	1E-11	
650408.594	3870631.75	347.459991	1E-5	1E-5	1E-11	
650712.625	3870631.75	347.459991	1E-5	1E-5	1E-11	
651016.656	3870631.75	348.149994	1E-5	1E-5	1E-11	
651320.719	3870631.75	349.98999	1E-5	1E-5	1E-11	
651624.75	3870631.75	349.51001	1E-5	1E-5	1E-11	
651928.875	3870631.75	355.959991	0.001	0.0001	1E-11	
646152.031	3870253.25	397.549988	0.0001	0.0001	1E-11	
646456.063	3870253.25	384.190002	0.0001	0.0001	1E-11	
646760.094	3870253.25	356.26001	1E-5	1E-5	1E-11	
647064.156	3870253.25	353.269989	1E-5	1E-5	1E-11	
647368.188	3870253.25	350.160004	1E-5	1E-5	1E-11	
647672.219	3870253.25	345.380005	0.0001	0.0001	1E-11	
647976.25	3870253.25	342.244995	0.0001	0.0001	1E-11	
648280.281	3870253.25	341.134995	0.0001	0.0001	1E-11	
648584.344	3870253.25	342.915009	0.0001	0.0001	1E-11	
648888.375	3870253.25	345.600006	1E-5	1E-5	1E-11	
649192.406	3870253.25	348.339996	1E-6	1E-6	1E-11	
649496.469	3870253.25	354.390015	1E-6	1E-6	1E-11	
649800.5	3870253.25	358.109985	1E-6	1E-6	1E-11	
650104.531	3870253.25	360.660004	1E-5	1E-5	1E-11	
650408.594	3870253.25	360.190002	1E-5	1E-5	1E-11	
650712.625	3870253.25	359.98999	1E-5	1E-5	1E-11	
651016.656	3870253.25	358.119995	1E-5	1E-5	1E-11	
651320.719	3870253.25	357.079987	0.001	0.0001	1E-11	
651624.75	3870253.25	356.029999	1E-5	1E-5	1E-11	
651928.875	3870253.25	355.170013	0.001	0.0001	1E-11	
646152.031	3869874.63	407.859985	0.0001	0.0001	1E-11	
646456.063	3869874.63	397.089996	0.0001	0.0001	1E-11	
646760.094	3869874.63	361.230011	0.001	0.0001	1E-11	
647064.156	3869874.63	357.600006	0.001	0.0001	1E-11	
647368.188	3869874.63	354.809998	0.0001	0.0001	1E-11	
647672.219	3869874.63	352.709991	0.0001	0.0001	1E-11	
647976.25	3869874.63	350.719986	0.0001	0.0001	1E-11	
648280.281	3869874.63	350.604996	1E-5	1E-5	1E-11	
648584.344	3869874.63	352.384995	1E-5	1E-5	1E-11	
648888.375	3869874.63	354	1E-5	1E-5	1E-11	
649192.406	3869874.63	359.279999	1E-5	1E-5	1E-11	
649496.469	3869874.63	366.350006	1E-5	1E-5	1E-11	
649800.5	3869874.63	372.890015	1E-6	1E-6	1E-11	
650104.531	3869874.63	374.950012	1E-6	1E-6	1E-11	
650408.594	3869874.63	372.220001	1E-6	1E-6	1E-11	
650712.625	3869874.63	369.410004	1E-5	1E-5	1E-11	
651016.656	3869874.63	367.059998	1E-5	1E-5	1E-11	
651320.719	3869874.63	365.799988	0.001	0.0001	1E-11	
651624.75	3869874.63	362.850006	1E-5	1E-5	1E-11	
651928.875	3869874.63	363.660004	1E-5	1E-5	1E-11	
646152.031	3869496	412	0.0001	0.0001	1E-11	
646456.063	3869496	397.410004	0.0001	0.0001	1E-11	
646760.094	3869496	366.190002	1E-5	1E-5	1E-11	
647064.156	3869496	363.450012	1E-5	1E-5	1E-11	
647368.188	3869496	360.100006	0.0001	0.0001	1E-11	
647672.219	3869496	358.070007	0.0001	0.0001	1E-11	
647976.25	3869496	359.490005	0.0001	0.0001	1E-11	
648280.281	3869496	359.809998	0.001	0.0001	1E-11	
648584.344	3869496	361.854996	1E-5	1E-5	1E-11	
648888.375	3869496	364.604996	1E-5	1E-5	1E-11	
649192.406	3869496	367.519989	1E-5	1E-5	1E-11	
649496.469	3869496	375.01001	1E-6	1E-6	1E-11	
649800.5	3869496	381.48999	1E-6	1E-6	1E-11	
650104.531	3869496	384.200012	1E-6	1E-6	1E-11	
650408.594	3869496	383.959991	1E-6	1E-6	1E-11	
650712.625	3869496	377.959991	1E-5	1E-5	1E-11	
651016.656	3869496	374.720001	1E-5	1E-5	1E-11	
651320.719	3869496	371.170013	1E-5	1E-5	1E-11	
651624.75	3869496	369.869995	0.001	0.0001	1E-11	
651928.875	3869496	369.059998	1E-5	1E-5	1E-11	
646152.031	3869117.5	407.380005	0.0001	0.0001	1E-11	
646456.063	3869117.5	373.220001	1E-5	1E-5	1E-11	
646760.094	3869117.5	369.579987	1E-5	1E-5	1E-11	
647064.156	3869117.5	367.98999	1E-5	1E-5	1E-11	
647368.188	3869117.5	365.980011	0.0001	0.0001	1E-11	
647672.219	3869117.5	364.315002	0.0001	0.0001	1E-11	
647976.25	3869117.5	364.414993	0.0001	0.0001	1E-11	
648280.281	3869117.5	365.815002	1E-5	1E-5	1E-11	
648584.344	3869117.5	367.925003	1E-5	1E-5	1E-11	
648888.375	3869117.5	372.50499	1E-5	1E-5	1E-11	
649192.406	3869117.5	375.799988	1E-5	1E-5	1E-11	
649496.469	3869117.5	383.559998	1E-5	1E-5	1E-11	
649800.5	3869117.5	389.119995	1E-6	1E-6	1E-11	
650104.531	3869117.5	394.480011	1E-6	1E-6	1E-11	
650408.594	3869117.5	388.679993	1E-6	1E-6	1E-11	
650712.625	3869117.5	385.350006	1E-5	1E-5	1E-11	
651016.656	3869117.5	381.480011	1E-5	1E-5	1E-11	
651320.719	3869117.5	429.26001	1E-5	1E-5	1E-11	
651624.75	3869117.5	377.100006	0.001	0.0001	1E-11	
651928.875	3869117.5	375.730011	0.001	0.0001	1E-11	
646152.031	3868739	397.570007	0.0001	0.0001	1E-11	
646456.063	3868739	379.429993	1E-5	1E-5	1E-11	
646760.094	3868739	375.679993	1E-5	1E-5	1E-11	
647064.156	3868739	373.48999	1E-5	1E-5	1E-11	
647368.188	3868739	371.339996	0.0001	0.0001	1E-11	
647672.219	3868739	370.330002	0.0001	0.0001	1E-11	
647976.25	3868739	369.775009	0.001	0.0001	1E-11	
648280.281	3868739	371.240005	1E-5	1E-5	1E-11	
648584.344	3868739	374.514999	1E-5	1E-5	1E-11	
648888.375	3868739	379.714996	1E-5	1E-5	1E-11	
649192.406	3868739	385.670013	1E-5	1E-5	1E-11	
649496.469	3868739	391.029999	1E-5	1E-5	1E-11	
649800.5	3868739	396.029999	1E-5	1E-5	1E-11	
650104.531	3868739	399.440002	1E-5	1E-5	1E-11	
650408.594	3868739	398.140015	1E-5	1E-5	1E-11	
650712.625	3868739	395.820007	1E-5	1E-5	1E-11	
651016.656	3868739	392.26001	1E-5	1E-5	1E-11	
651320.719	3868739	389.5	1E-6	1E-6	1E-11	
651624.75	3868739	385.829987	1E-5	1E-5	1E-11	
651928.875	3868739	382.839996	1E-5	1E-5	1E-11	
646152.031	3868360.5	386.799988	1E-5	1E-5	1E-11	
646456.063	3868360.5	383.549988	1E-5	1E-5	1E-11	
646760.094	3868360.5	380.399994	1E-5	1E-5	1E-11	
647064.156	3868360.5	377.73999	0.0001	0.0001	1E-11	
647368.188	3868360.5	375.375	0.0001	0.0001	1E-11	
647672.219	3868360.5	374.565002	0.001	0.0001	1E-11	
647976.25	3868360.5	375.785004	1E-5	1E-5	1E-11	
648280.281	3868360.5	377.845001	1E-5	1E-5	1E-11	
648584.344	3868360.5	382.154999	1E-5	1E-5	1E-11	
648888.375	3868360.5	388.894989	1E-5	1E-5	1E-11	
649192.406	3868360.5	396.660004	1E-5	1E-5	1E-11	
649496.469	3868360.5	403.420013	1E-6	1E-6	1E-11	
649800.5	3868360.5	407.089996	1E-6	1E-6	1E-11	
650104.531	3868360.5	410.609985	1E-6	1E-6	1E-11	
650408.594	3868360.5	411.23999	1E-6	1E-6	1E-11	
650712.625	3868360.5	408.179993	1E-6	1E-6	1E-11	
651016.656	3868360.5	405.950012	1E-6	1E-6	1E-11	
651320.719	3868360.5	401.369995	1E-6	1E-6	1E-11	
651624.75	3868360.5	394.619995	1E-5	1E-5	1E-11	
651928.875	3868360.5	390.700012	1E-5	1E-5	1E-11	
646152.031	3867981.88	391.98999	1E-5	1E-5	1E-11	
646456.063	3867981.88	387.709991	1E-5	1E-5	1E-11	
646760.094	3867981.88	384.809998	1E-5	1E-5	1E-11	
647064.156	3867981.88	381.23999	0.0001	0.0001	1E-11	
647368.188	3867981.88	379.304993	0.001	0.0001	1E-11	
647672.219	3867981.88	380.595001	1E-5	1E-5	1E-11	
647976.25	3867981.88	382.940002	1E-5	1E-5	1E-11	
648280.281	3867981.88	386.600006	1E-5	1E-5	1E-11	
648584.344	3867981.88	391.095001	1E-5	1E-5	1E-11	
648888.375	3867981.88	398.214996	1E-5	1E-5	1E-11	
649192.406	3867981.88	408.170013	1E-5	1E-5	1E-11	
649496.469	3867981.88	414.410004	1E-5	1E-5	1E-11	
649800.5	3867981.88	419.230011	1E-5	1E-5	1E-11	
650104.531	3867981.88	422.75	1E-5	1E-5	1E-11	
650408.594	3867981.88	424.309998	1E-6	1E-6	1E-11	
650712.625	3867981.88	423	1E-6	1E-6	1E-11	
651016.656	3867981.88	421.540009	1E-6	1E-6	1E-11	
651320.719	3867981.88	413.540009	1E-6	1E-6	1E-11	
651624.75	3867981.88	405.440002	1E-6	1E-6	1E-11	
651928.875	3867981.88	398.049988	1E-6	1E-6	1E-11	
646152.031	3867603.25	391.670013	1E-5	1E-5	1E-11	
646456.063	3867603.25	390.350006	1E-5	1E-5	1E-11	
646760.094	3867603.25	388.440002	0.0001	0.0001	1E-11	
647064.156	3867603.25	385.039993	0.0001	0.0001	1E-11	
647368.188	3867603.25	385.580002	0.0001	0.0001	1E-11	
647672.219	3867603.25	387.009995	1E-5	1E-5	1E-11	
647976.25	3867603.25	391.119995	1E-5	1E-5	1E-11	
648280.281	3867603.25	396.089996	1E-5	1E-5	1E-11	
648584.344	3867603.25	400.975006	1E-5	1E-5	1E-11	
648888.375	3867603.25	408.335007	1E-5	1E-5	1E-11	
649192.406	3867603.25	416.130005	1E-5	1E-5	1E-11	
649496.469	3867603.25	423.029999	1E-5	1E-5	1E-11	
649800.5	3867603.25	427.179993	1E-5	1E-5	1E-11	
650104.531	3867603.25	430.790009	1E-5	1E-5	1E-11	
650408.594	3867603.25	432.829987	1E-5	1E-5	1E-11	
650712.625	3867603.25	433.890015	1E-6	1E-6	1E-11	
651016.656	3867603.25	430.480011	1E-6	1E-6	1E-11	
651320.719	3867603.25	421.410004	1E-6	1E-6	1E-11	
651624.75	3867603.25	410.570007	1E-6	1E-6	1E-11	
651928.875	3867603.25	402.519989	1E-6	1E-6	1E-11	
646152.031	3867287	395.350006	1E-5	1E-5	1E-11	
646456.063	3867287	392.529999	1E-5	1E-5	1E-11	
646760.094	3867287	390.559998	0.0001	0.0001	1E-11	
647064.156	3867287	388.490005	0.0001	0.0001	1E-11	
647368.188	3867287	388.455002	0.0001	0.0001	1E-11	
647672.219	3867287	391.924988	0.0001	0.0001	1E-11	
647976.25	3867287	396.285004	0.0001	0.0001	1E-11	
648280.281	3867287	401.770004	0.0001	0.0001	1E-11	
648584.344	3867287	410.275009	0.0001	0.0001	1E-11	
648888.375	3867287	416.729996	0.0001	0.0001	1E-11	
649192.406	3867287	423.26001	0.0001	0.0001	1E-11	
649496.469	3867287	429.019989	0.0001	0.0001	1E-11	
649800.5	3867287	432.850006	0.0001	0.0001	1E-11	
650104.531	3867287	436.709991	0.0001	0.0001	1E-11	
650408.594	3867287	438.200012	0.0001	0.0001	1E-11	
650712.625	3867287	438.359985	0.0001	0.0001	1E-11	
651016.656	3867287	433.190002	0.0001	0.0001	1E-11	
651320.719	3867287	425.269989	0.0001	0.0001	1E-11	
651624.75	3867287	414.420013	1E-5	1E-5	1E-11	
651928.875	3867287	406.299988	1E-5	1E-5	1E-11	
